"i_move_id","i_pid_start","i_pid_end","geometry"
128,70462,73451,"010200000054000000666666663DE92B4100000000DEA05841666666664EE92B4100000080C3A058416666666625E92B41000000C0BEA058419A99999922E92B4100000040BBA05841CDCCCCCC4AE92B4100000040A5A058410000000000E92B410000000092A0584133333333C9E82B41000000008EA058410000000055E82B41000000C08FA0584166666666C5E72B41000000C08DA058413333333357E72B41000000C085A05841CDCCCCCCF7E62B410000004077A058416666666601E72B410000000062A05841CDCCCCCC28E72B410000008052A058410000000018E72B410000008051A058419A99999915E72B41000000004AA058410000000036E72B410000004040A05841CDCCCCCC21E72B410000000039A058410000000034E72B410000008032A05841CDCCCCCC13E72B410000008030A0584133333333E2E62B410000004031A0584166666666CEE62B41000000C02AA058413333333326E72B410000000079A058416666666636E72B41000000407CA05841CDCCCCCC7FE72B410000004087A0584166666666CBE72B41000000408BA0584133333333E4E82B41000000C08EA058416666666606E92B410000004092A058410000000031E92B41000000409CA058419A99999944E92B4100000080A6A058413333333343E92B4100000040B9A058416666666623E92B4100000000CCA05841000000000EE92B4100000000F5A0584100000000E6E82B410000004015A1584133333333F5E82B410000008026A1584100000000F0E82B410000000046A1584133333333CAE82B410000000066A1584100000000CDE82B41000000006EA1584100000000E8E82B41000000C074A1584133333333E7E82B41000000407DA1584166666666A3E82B4100000080B8A1584133333333A3E82B4100000000CEA1584100000000C9E82B4100000000D7A158419A999999A8E82B41000000C0DEA15841CDCCCCCCB0E82B4100000000E8A15841000000009BE82B4100000040ECA158413333333318E92B4100000080FDA15841CDCCCCCC86E92B410000008003A258419A99999936EA2B410000004000A25841CDCCCCCC5EEA2B410000008002A25841CDCCCCCC6DEA2B41000000C005A25841CDCCCCCCD6EA2B410000000008A25841CDCCCCCC1DEB2B410000008011A258410000000066EB2B41000000C014A258419A99999913EC2B410000004025A25841CDCCCCCC8FEC2B41000000C02BA2584133333333DFEC2B41000000802DA258413333333359ED2B410000000039A2584133333333F1ED2B410000008041A25841333333331FEE2B41000000404BA25841CDCCCCCC80EE2B410000004052A258416666666694EE2B41000000C05AA2584166666666CCEE2B41000000005BA2584133333333D2EE2B41000000005FA25841CDCCCCCC2EEF2B410000000066A25841CDCCCCCC57EF2B41000000006EA258410000000082EF2B41000000C070A25841CDCCCCCC9FEF2B410000004076A2584166666666A1EF2B41000000407BA258413333333334F02B41000000C08CA258413333333383F02B41000000009DA2584133333333FBF02B4100000040A5A258410000000030F12B41000000C0ABA258413333333312F22B4100000080B1A258410000000080F22B41000000C0ADA25841CDCCCCCC22F32B4100000000B2A25841CDCCCCCC5AF32B4100000000AFA2584100000000C6F32B4100000040ADA25841000000004EF42B4100000080ADA25841CDCCCCCC94F42B4100000080A9A2584100000000C3F42B4100000040AAA258419A999999CCF52B4100000000A2A258419A99999953F62B41000000C0A3A25841CDCCCCCC93F62B41000000809EA258419A999999F7F62B41000000009CA25841"
129,73558,74578,"01020000001E0000000000000082F72B4100000000A0A25841CDCCCCCC2EF82B410000000099A25841333333338BF82B41000000C092A258419A999999DFF82B410000000096A2584166666666FCF82B41000000C094A25841000000000EF92B410000004091A258419A9999994DF92B41000000C090A258416666666677F92B41000000009EA258419A99999994F92B4100000040A1A258413333333314FA2B41000000C0A0A25841666666667DFA2B41000000409DA25841333333339BFA2B410000004099A25841CDCCCCCC58FB2B410000000095A258413333333391FB2B41000000C095A258413333333313FC2B41000000C08FA258410000000053FC2B41000000408FA25841CDCCCCCC78FC2B41000000008CA258419A9999997FFD2B41000000C086A258419A999999BFFE2B41000000807CA25841666666661AFF2B41000000807EA25841CDCCCCCC64FF2B410000004086A25841333333338AFF2B41000000008EA2584100000000DCFF2B41000000C087A25841666666661B002C41000000808AA258413333333354002C41000000008AA258419A999999E9002C410000000090A2584133333333B9012C41000000009CA25841666666660F022C4100000080A1A258416666666620022C41000000C0A8A25841666666665A022C41000000C0B3A25841"
130,74623,75296,"01020000001E000000CDCCCCCC73002C410000000042A358410000000062002C41000000804BA35841CDCCCCCC23002C41000000804FA358410000000086FE2B41000000404AA358419A99999943FE2B410000008047A3584166666666A3FD2B41000000003BA3584100000000A2FC2B41000000C038A358413333333351FC2B41000000C034A358419A9999998DFB2B410000004034A3584100000000B7FA2B41000000402FA35841CDCCCCCC94F92B41000000402CA35841CDCCCCCC30F92B410000000029A358419A99999907F92B41000000C021A3584133333333A5F82B41000000C0D8A258416666666697F82B41000000409EA258419A99999976F82B410000008095A25841CDCCCCCC2EF82B410000008094A2584133333333BDF72B410000008096A258410000000069F62B4100000080A4A25841CDCCCCCC43F52B41000000C0ABA258413333333383F12B4100000080B6A25841333333333FF12B4100000080B2A258419A99999955F02B41000000009AA25841666666665FF02B41000000009BA258410000000041F02B410000004091A258413333333355F02B41000000808BA25841CDCCCCCC3FF02B41000000C089A25841CDCCCCCC29F02B410000000083A258419A99999979EF2B41000000007AA25841666666666AEF2B410000008070A25841"
131,75380,77386,"01020000003B000000CDCCCCCCF8EE2B41000000C066A258419A999999C6EE2B41000000405FA25841CDCCCCCCA8EE2B41000000405EA258419A9999997FEE2B41000000C060A258419A99999956EE2B41000000405FA258413333333363EE2B41000000C052A25841000000004CEE2B41000000004DA2584166666666FDED2B41000000C045A25841666666666CED2B410000008040A25841CDCCCCCC5DED2B41000000403BA2584133333333F5EC2B41000000C030A258413333333375EC2B410000004029A2584166666666EDEB2B410000008025A258419A999999E9EB2B41000000C022A2584133333333B2EB2B41000000401CA258413333333312EB2B41000000C016A2584166666666C7EA2B41000000000DA258416666666662EA2B41000000400BA258416666666670EA2B410000000002A25841CDCCCCCC50EA2B4100000080FCA1584133333333E5E92B41000000C003A2584100000000ACE92B410000000001A25841666666665BE92B410000004002A258419A9999991DE92B4100000040FCA1584100000000D4E82B4100000000FDA15841CDCCCCCCBAE82B4100000040DFA15841CDCCCCCCC8E82B4100000000D2A1584166666666B8E82B4100000040B6A1584100000000EBE82B4100000000A6A1584166666666DFE82B41000000009EA1584166666666E2E82B410000000077A15841CDCCCCCC1FE92B410000008011A15841666666663DE92B410000008000A158410000000042E92B4100000080DDA05841000000005DE92B41000000C0C9A058413333333357E92B4100000080C3A058416666666633E92B4100000080BFA05841666666662CE92B4100000000BCA058416666666634E92B41000000C0A0A05841CDCCCCCCF2E82B410000000091A058419A999999BAE72B41000000C08CA058413333333352E72B410000000085A05841CDCCCCCCF8E62B410000000078A05841CDCCCCCCECE62B410000004071A058410000000014E72B410000008057A05841000000000CE72B41000000804CA05841CDCCCCCC23E72B410000000041A05841666666661EE72B41000000C03BA05841CDCCCCCC37E72B41000000C034A05841CDCCCCCC13E72B410000008032A0584133333333DEE62B410000004034A0584100000000CEE62B41000000002EA058419A999999ABE62B41000000C02DA05841CDCCCCCC9AE62B41000000C02AA0584133333333A9E62B41000000C026A058419A999999B9E82B4100000000F8A1584100000000B5E82B410000000003A258416666666688E82B41000000C010A258410000000085E82B410000000018A25841"
132,77546,77570,"010200000002000000CDCCCCCC85E82B41000000402BA25841000000008EE82B410000008051A25841"
133,77587,78556,"01020000004A000000CDCCCCCC14E92B410000000059A25841CDCCCCCC84E92B410000008061A258413333333300EA2B41000000C06EA258413333333372EA2B410000004072A25841CDCCCCCC01EB2B41000000C081A25841CDCCCCCCF9EB2B41000000C091A258419A99999921EC2B41000000C099A258410000000060EC2B41000000809CA258410000000068ED2B41000000C0B6A258419A999999A1ED2B4100000040B9A258416666666679EE2B41000000009DA2584166666666C1EE2B410000004098A258416666666625EF2B410000000098A258413333333375EF2B41000000808EA2584100000000AAEF2B41000000008CA25841CDCCCCCCCEEF2B41000000C08CA258413333333369F02B410000004097A25841CDCCCCCCF9F02B4100000040A8A25841CDCCCCCC40F12B41000000C0ABA258410000000069F12B41000000C0AAA25841CDCCCCCCD3F12B41000000C0A0A258419A99999958F22B41000000009DA25841CDCCCCCC0CF32B41000000009CA25841CDCCCCCC2AF32B41000000C09DA2584100000000AAF32B41000000C09AA258416666666642F42B41000000C0A6A25841CDCCCCCC1AF52B41000000C09AA2584166666666EFF52B41000000C096A258419A99999933F62B41000000809BA258416666666644F62B410000008097A258416666666680F62B41000000C091A25841CDCCCCCC40F72B41000000808DA258419A99999989F72B41000000408DA2584100000000E5F72B410000008090A258419A99999937F82B41000000008DA25841000000005CF82B41000000C091A258416666666686F82B41000000C0A0A258419A999999A5F82B41000000C0D3A25841666666660CF92B41000000C01EA35841CDCCCCCC25F92B410000000025A358413333333395F92B410000000026A358419A99999954FA2B410000008032A358416666666670FA2B41000000C031A35841CDCCCCCC4AFB2B41000000003CA358419A999999A9FB2B41000000003EA3584133333333FDFB2B41000000003BA358419A99999953FC2B41000000803BA358416666666674FC2B410000000036A3584133333333BBFC2B41000000C03BA358410000000017FD2B41000000403DA358419A99999984FD2B41000000C03AA358413333333308FE2B410000008042A358419A999999ACFE2B41000000C045A358410000000028FF2B41000000404BA3584100000000DFFF2B41000000404DA35841CDCCCCCC10002C41000000C04AA35841666666663C002C41000000C036A358419A99999951002C410000004036A358413333333379002C41000000400CA3584166666666BC002C41000000C009A3584100000000E0002C41000000C005A35841333333330A012C410000004005A358413333333378012C4100000000F9A258419A99999904022C41000000C0EEA25841333333338E022C4100000080E0A258419A9999998B022C41000000C0D9A25841000000005B022C4100000040CDA258419A9999993E022C4100000000C9A25841CDCCCCCC06022C4100000080C5A25841CDCCCCCCF1012C4100000040B9A258410000000021022C4100000040B2A25841333333335C022C41000000C0B5A258410000000093022C41000000C0B3A25841333333339D022C4100000040AFA25841"
134,78676,79862,"010200000043000000CDCCCCCC2E022C4100000000EEA25841000000007D012C4100000080FCA2584133333333D1002C41000000C000A3584166666666B3002C410000004003A358413333333399002C410000000010A358413333333374002C410000008039A358413333333357002C410000008049A358416666666635002C41000000C04DA3584133333333E1FF2B41000000004DA3584166666666BBFF2B410000004049A358413333333354FF2B410000008049A3584166666666F5FE2B410000004044A358413333333370FE2B410000008041A358419A9999990EFE2B41000000003AA35841333333338CFD2B41000000C036A358419A999999D4FC2B410000004036A358413333333312FC2B410000004031A358413333333306FB2B41000000C032A358419A99999982FA2B41000000402FA3584133333333EEF92B410000008030A3584133333333BFF92B410000008029A358419A9999993DF92B410000000023A35841CDCCCCCC2BF92B410000004020A35841333333339BF82B4100000080D9A258419A99999988F82B41000000409AA258419A99999972F82B410000004094A258410000000029F82B41000000C090A2584100000000EEF62B41000000809FA2584100000000AFF62B4100000000A0A25841CDCCCCCC7BF62B41000000C0A2A258413333333349F52B4100000040A5A258410000000078F42B41000000C0AAA25841CDCCCCCC2CF32B4100000040ACA258419A999999ECF22B4100000040AAA258416666666643F22B4100000000ACA258410000000066F12B4100000040ABA25841CDCCCCCC51F12B4100000000A8A258419A99999920F12B4100000080A6A2584133333333F9F02B4100000000A0A2584100000000ADF02B41000000409FA25841CDCCCCCC49F02B41000000809AA258410000000037F02B41000000009CA25841666666661CF02B41000000C09AA258410000000014F02B410000008095A258419A999999D4EF2B41000000C08FA2584133333333C5EF2B41000000C087A25841CDCCCCCCA8EF2B410000004083A258413333333390EF2B41000000C083A258419A99999971EF2B410000004081A258419A99999961EF2B410000004071A25841CDCCCCCC21EF2B41000000406EA2584166666666EFEE2B41000000406FA2584166666666DBEE2B410000000068A2584100000000A0EE2B410000000066A258416666666677EE2B41000000405FA25841333333334AEE2B410000004060A258419A9999994FEE2B41000000C054A258419A99999934EE2B41000000C04BA258413333333319EE2B41000000C048A25841CDCCCCCC6FED2B41000000803FA25841CDCCCCCC3DED2B410000000036A2584166666666D4EC2B41000000002DA258419A99999900EC2B410000004024A258413333333380EB2B41000000C016A25841666666664FEB2B410000000016A25841333333332AEB2B410000000012A25841666666668CEA2B41000000400BA25841"
135,79947,81223,"0102000000240000000000000015EA2B41000000C001A2584166666666D6E92B41000000C001A2584133333333BEE92B41000000C0FFA158416666666663E92B41000000C002A258419A99999919E92B4100000080FCA1584100000000D3E82B4100000000FEA1584100000000D2E82B41000000C0EFA158419A999999BCE82B41000000C0E3A158419A999999BCE82B4100000080B2A1584133333333ADE82B41000000C0B1A1584166666666C0E82B410000008098A15841CDCCCCCCEAE82B410000004082A158419A999999DDE82B41000000007CA158416666666600E92B41000000C071A15841CDCCCCCCE3E82B410000000070A158419A999999CEE82B410000008067A15841CDCCCCCC19E92B41000000C03BA158419A99999902E92B41000000C035A15841CDCCCCCC13E92B41000000402EA15841666666660AE92B410000004020A158419A999999F0E82B41000000001AA15841CDCCCCCCEDE82B41000000000EA15841666666660AE92B41000000C0F3A058413333333303E92B4100000000E9A058410000000014E92B4100000000E0A058419A99999908E92B4100000000D7A058410000000042E92B4100000000A4A058419A999999FDE82B41000000C091A0584166666666E2E82B41000000408FA05841CDCCCCCCA5E82B410000004090A0584133333333C8E72B41000000408DA05841CDCCCCCC96E72B41000000008BA058410000000014E72B41000000007DA0584166666666F3E62B410000008071A05841666666661BE72B41000000C053A058416666666612E72B41000000804EA05841"
136,81335,81516,"01020000000D00000033333333A1E72B41000000804DA058410000000092E72B41000000404EA058410000000060E72B41000000C049A05841CDCCCCCC46E72B41000000C040A058410000000026E72B41000000003FA05841666666661CE72B41000000C031A0584166666666E7E62B41000000C030A0584166666666CDE62B41000000402AA05841CDCCCCCCD6E62B410000008029A058419A999999A6E62B410000004020A058419A9999999DE62B410000008025A05841000000002FE92B41000000C0B9A05841333333332DE92B41000000C0EBA05841"
137,81613,82063,"01020000000E000000CDCCCCCC04E92B41000000C0FCA0584100000000E3E82B41000000C01AA15841CDCCCCCCF6E82B410000008023A158419A999999EDE82B410000004032A158419A999999FCE82B410000004050A1584166666666F8E82B410000000052A1584133333333ECE82B410000004047A158419A999999C0E82B41000000405FA1584100000000E5E82B41000000C086A1584133333333E2E82B410000008083A1584100000000DDE82B4100000040A4A1584100000000D8E82B4100000000A7A1584100000000D2E82B4100000040A2A158419A999999C1E82B4100000080BAA15841"
138,82160,83422,"01020000005F000000666666668BE82B4100000040CBA1584133333333E4E82B410000000005A2584100000000C7E82B41000000800EA258419A99999933E92B410000000021A258413333333339E92B41000000001FA25841CDCCCCCC62E92B41000000C021A2584100000000BFE92B41000000C01EA25841666666661FEA2B41000000001FA258413333333345EA2B410000004019A258410000000067EA2B41000000401CA258416666666667EA2B41000000401AA258419A99999924EC2B410000008038A258413333333337EC2B410000004038A258419A9999996CEC2B410000000041A258410000000096EC2B410000008044A258419A999999BEEC2B410000004043A2584133333333F8EC2B410000000047A258410000000052ED2B410000000048A258410000000078ED2B41000000804EA258419A9999999BED2B410000008049A25841CDCCCCCCB6ED2B41000000804CA2584166666666CDED2B41000000804AA258419A999999DCED2B41000000804BA2584166666666E9ED2B410000000049A25841666666660BEE2B41000000004CA25841CDCCCCCC1AEE2B41000000004CA258410000000020EE2B410000008048A258416666666635EE2B41000000404BA258416666666643EE2B41000000804AA25841000000004AEE2B410000008051A25841000000006FEE2B410000000058A25841333333336DEE2B41000000C055A258413333333319EF2B41000000806EA258410000000053EF2B410000004071A258419A9999995BEF2B41000000406FA25841CDCCCCCC8AEF2B410000004076A258413333333397EF2B41000000807EA2584133333333B6EF2B41000000407DA2584166666666CDEF2B410000004077A25841CDCCCCCCE1EF2B41000000407FA2584100000000FFEF2B410000008081A258419A99999908F02B41000000807FA258419A99999921F02B41000000008BA258413333333342F02B41000000008EA258413333333373F02B410000008099A25841666666668CF02B41000000C09BA2584166666666DDF02B4100000000B2A258419A999999EDF02B4100000080B1A2584166666666ECF02B4100000040ACA258419A999999F8F02B4100000080B1A2584166666666FCF02B41000000C0AFA25841666666661FF12B4100000040B3A25841CDCCCCCC28F12B4100000040B2A258410000000086F12B41000000C0C1A2584133333333B8F12B4100000000C4A2584166666666DFF12B4100000080C0A25841CDCCCCCC2EF22B4100000040C0A25841CDCCCCCC46F22B41000000C0BEA25841CDCCCCCC50F22B41000000C0B9A25841333333336EF22B4100000000B9A258410000000089F22B4100000000BBA25841CDCCCCCCADF22B41000000C0B4A25841CDCCCCCCCCF22B41000000C0B6A258416666666601F32B4100000000B0A25841333333331FF32B4100000080B2A258416666666632F32B4100000000ADA25841000000003EF32B4100000000AFA258410000000044F32B4100000080ACA258416666666665F32B4100000040B1A25841CDCCCCCC8BF32B41000000C0AEA2584100000000C4F32B4100000000B2A2584166666666D9F32B41000000C0B1A258419A999999F2F32B4100000080ACA2584133333333FCF32B4100000080ADA25841333333331BF42B41000000C0AAA258419A9999993AF42B41000000C0ACA258419A9999994DF42B4100000040AAA258413333333374F42B4100000000AEA25841CDCCCCCC7EF42B4100000040ABA258413333333390F42B4100000080ACA258416666666697F42B41000000C0AAA25841CDCCCCCCAFF42B4100000040ADA258419A999999C5F42B4100000080ABA25841CDCCCCCCEDF42B41000000C0ACA258416666666618F52B4100000000A8A258413333333332F52B41000000C0A8A258410000000048F52B4100000000A6A258419A99999975F52B41000000C0A7A258410000000096F52B4100000000A5A2584100000000C0F52B41000000C0A8A25841CDCCCCCCF5F52B41000000C0A1A25841666666660DF62B4100000080A3A258419A99999954F62B41000000009EA25841CDCCCCCC91F62B41000000809CA258419A999999D7F62B4100000040A2A25841"
139,83509,83584,"0102000000030000003333333362F72B41000000C09FA25841CDCCCCCCE7F72B41000000C09CA258419A99999963F82B41000000C096A25841"
140,83678,84588,"0102000000190000009A999999DFF82B41000000408CA25841CDCCCCCC0CF92B41000000408DA258416666666629F92B41000000808BA258419A99999948F92B41000000408DA25841333333336FF92B41000000009DA25841666666669AF92B4100000080A0A258416666666637FA2B4100000040A1A258419A9999995FFA2B41000000809EA25841CDCCCCCC82FA2B41000000C09EA25841CDCCCCCCA4FA2B410000004099A258416666666639FB2B41000000C093A25841CDCCCCCCD6FB2B410000008091A258419A99999948FC2B41000000008DA258419A99999964FC2B41000000008EA258410000000095FC2B41000000008AA258419A99999939FD2B410000008087A25841CDCCCCCCBBFD2B41000000C081A258413333333374FE2B41000000407DA25841CDCCCCCCF3FE2B410000000077A25841000000001CFF2B410000000077A258410000000092FF2B41000000008EA2584166666666CCFF2B410000008088A25841666666669C002C41000000008CA2584166666666B3012C41000000409EA2584100000000DD022C4100000040AAA25841"
141,84698,84897,"01020000000A000000666666664C002C41000000C08BA258419A99999937002C410000008089A2584133333333E8FF2B410000000089A258419A999999C6FF2B41000000808DA25841000000008CFF2B41000000008EA25841666666661AFF2B41000000007BA2584166666666E0FE2B410000004078A2584100000000B6FE2B41000000C078A25841CDCCCCCC89FE2B410000008075A258416666666677FE2B41000000C06FA25841"
142,85033,85672,"01020000001700000066666666F8FE2B410000000074A258419A9999993DFF2B41000000407BA258413333333391FF2B41000000408CA2584166666666ADFF2B41000000008CA2584166666666DDFF2B41000000C087A2584100000000C2002C41000000C08BA2584133333333B2012C41000000409EA258410000000028022C4100000000A3A258419A9999992A022C4100000040A8A25841CDCCCCCC63022C4100000080B5A25841333333339D022C41000000C0B3A258419A999999BC022C4100000080B6A25841666666662A032C4100000040B7A25841CDCCCCCC30032C4100000000B9A25841CDCCCCCC25032C4100000000B8A25841CDCCCCCC27032C4100000040BBA258419A99999918032C4100000000B9A25841CDCCCCCC2A022C41000000C0F0A2584100000000A9012C4100000080F9A25841000000009B012C410000000000A3584133333333A1012C410000004009A358410000000075012C41000000001CA35841CDCCCCCCAB002C410000008030A35841"
143,85829,86634,"01020000002C0000006666666664002C410000004040A358419A9999995B002C410000000049A35841CDCCCCCC49002C41000000804BA35841CDCCCCCC85FF2B41000000404CA35841CDCCCCCC42FF2B41000000404BA3584100000000E8FE2B410000008045A358416666666645FE2B410000000044A35841CDCCCCCCC7FD2B41000000403CA358419A9999990EFC2B410000004032A3584133333333C0FA2B41000000402EA3584100000000D1F92B41000000402FA358419A9999997EF92B41000000402DA358419A999999E4F82B41000000C02DA358419A99999962F82B410000000031A3584100000000D8F72B41000000403AA358419A99999976F72B410000004049A358413333333395F62B410000004086A358413333333320F62B41000000409DA358416666666647F42B4100000080D8A35841333333336EF32B4100000080E4A358419A99999960F32B41000000C0E2A358413333333365F32B4100000040E5A358419A9999994FF32B41000000C0E6A35841CDCCCCCCF5F22B4100000040E9A358413333333309F22B4100000080F5A358419A99999949F12B41000000C007A458419A999999FCF02B41000000400AA4584133333333C4F02B41000000C009A458419A999999B6F02B410000000007A45841CDCCCCCC59F02B410000004004A45841333333332AF02B410000004005A45841CDCCCCCCCCEF2B41000000800BA45841CDCCCCCC88EE2B410000004017A458413333333345EE2B41000000C014A4584133333333FBED2B41000000400DA458419A99999950ED2B4100000080F7A3584100000000BEEB2B4100000000B8A3584100000000FBEA2B41000000C0A2A35841666666667DEA2B41000000C08DA35841CDCCCCCC85E92B410000000070A358419A999999C1E82B41000000C04EA358419A999999B6E82B410000008048A35841666666665AE82B410000004036A358416666666632E82B410000008025A35841"
144,86913,86957,"01020000000200000033333333DDE72B410000000010A35841CDCCCCCCB0E72B410000004000A35841"
145,89090,89745,"0102000000150000003333333345E72B41000000C0EBA2584166666666EEE62B4100000080ECA2584133333333A1E62B4100000040E3A258419A9999995EE62B4100000000E3A258419A9999993FE62B41000000C0E0A2584166666666D1E52B41000000C0EBA258416666666670E42B41000000C0D4A258419A999999AFE32B4100000080C0A25841CDCCCCCC67E32B41000000C0BCA2584100000000C6E22B41000000C0BEA2584100000000D6E12B4100000040C9A25841000000000BE12B4100000000C8A258410000000019E02B4100000000D1A2584100000000D3DF2B4100000040D0A2584166666666DCDF2B4100000000D2A258419A999999C3DF2B4100000000D4A2584133333333D9DF2B4100000040D1A258410000000012E02B4100000080D3A258419A99999987E02B4100000040D0A2584166666666E1E02B41000000C0C6A258419A9999994BE12B41000000C0C8A25841"
146,89946,91311,"0102000000470000009A999999DBE12B41000000C0C4A258419A99999932E22B4100000000C3A258419A9999997AE22B4100000040C4A2584166666666C2E22B4100000040BBA2584100000000F9E22B41000000C0BCA25841666666665EE32B4100000040C2A258413333333349E42B41000000C0D7A258413333333317E52B4100000080E3A258419A99999973E52B41000000C0EDA258419A999999E5E52B4100000000E0A25841666666663BE62B4100000040E1A25841CDCCCCCCA8E62B4100000040DEA25841000000006BE72B4100000080E2A25841000000009EE72B4100000000FCA2584133333333F2E72B410000000008A35841000000000EE82B410000000010A358410000000014E82B410000004018A35841666666662BE82B41000000801CA35841333333331EE82B410000008020A35841333333338FE82B41000000C034A35841333333339FE82B41000000003EA3584133333333EEE82B410000000050A35841CDCCCCCCB7E92B410000004070A358410000000014EB2B41000000C0A1A35841CDCCCCCC2AEB2B4100000040AAA35841666666662FEC2B4100000080C7A358416666666616EE2B410000004011A45841666666664AEE2B41000000C014A45841CDCCCCCC76EE2B410000000015A458419A99999917F02B41000000C002A45841CDCCCCCC75F02B41000000C005A45841333333338DF02B410000008004A4584100000000E4F02B41000000C009A45841CDCCCCCC0AF12B41000000C009A45841666666665FF12B410000008005A458419A99999923F22B41000000C0F2A3584100000000FCF22B41000000C0EBA35841CDCCCCCC89F32B4100000080E2A35841333333331CF42B41000000C0DBA35841333333339EF52B41000000C0ADA35841000000002BF62B41000000C098A35841000000008CF62B41000000C085A358413333333348F72B410000008051A358410000000097F72B410000008042A35841CDCCCCCC5DF82B41000000802FA35841CDCCCCCCC4F82B41000000C02BA3584166666666C6F82B410000008029A3584166666666DDF82B410000008028A358410000000050F92B410000004028A358419A999999D9FA2B410000000032A35841333333338FFC2B410000000037A35841CDCCCCCCC2FC2B41000000C039A3584166666666B1FD2B41000000803BA35841CDCCCCCC4EFE2B410000000048A358419A9999999FFF2B410000000052A35841000000002C002C410000008050A358419A99999951002C410000000049A35841666666667A002C41000000C00DA358416666666691002C410000004008A35841CDCCCCCCAF002C410000004006A3584166666666E6002C410000008008A358413333333342012C41000000C004A3584100000000B9022C4100000000DCA2584166666666AD022C4100000000DAA25841CDCCCCCC9E022C4100000000DBA25841000000006C022C4100000000D4A25841666666664D022C4100000080C7A25841000000000A022C4100000040C3A25841CDCCCCCC0E022C4100000040B5A258419A99999922022C4100000000B3A25841333333335D022C4100000040B5A25841"
147,95850,95867,"01020000000500000033333333FF022C4100000040AAA25841333333331E032C4100000040AAA25841666666662E032C41000000C0ACA2584133333333C8022C4100000000AFA258410000000095022C4100000000B3A25841"
148,96090,97049,"01020000001400000000000000B9022C4100000000D7A2584100000000AE022C4100000040DDA2584166666666FA012C41000000C0EDA258419A999999DE012C4100000000F1A2584100000000CD012C41000000C0F7A258410000000086012C4100000080FEA2584100000000A1002C410000000007A358410000000089002C41000000C00EA358419A99999983002C41000000801AA358413333333318002C410000008026A3584133333333E5FF2B410000008028A35841CDCCCCCC61FF2B410000004027A358416666666690FE2B410000004031A35841CDCCCCCCD0FD2B410000000035A358416666666675FD2B410000008039A358419A99999944FC2B41000000C035A35841CDCCCCCCE3FB2B41000000C031A3584100000000F2F92B41000000402AA358419A99999910F92B41000000C02AA3584166666666C8F82B41000000C02CA35841"
149,97281,97377,"0102000000080000000000000038F82B410000000032A3584100000000BDF72B41000000403EA358419A99999969F72B41000000404AA35841666666668FF62B410000008085A3584100000000FEF52B4100000040A0A35841CDCCCCCC40F42B4100000040D8A35841CDCCCCCCFBF32B4100000040DDA358410000000066F32B41000000C0E2A35841"
150,97467,98693,"01020000001E000000CDCCCCCCD7F22B4100000040E7A358410000000009F22B4100000080F2A358413333333353F12B410000008005A458419A99999901F12B410000000009A458410000000089F02B410000004005A458419A99999952F02B410000004006A458413333333341F02B410000008008A45841CDCCCCCCB9EF2B41000000C00BA45841CDCCCCCC60EF2B410000008010A458410000000028EF2B410000008010A458413333333351EE2B41000000401DA458410000000031EE2B41000000401BA45841000000000AED2B410000004033A458410000000026EC2B41000000C03CA4584166666666E7EB2B410000004042A458419A99999907EB2B41000000803FA4584100000000C9EA2B410000000045A458419A999999AFEA2B41000000004CA458419A99999997EA2B41000000C04CA458419A99999950EA2B41000000C05FA45841CDCCCCCC27EA2B410000008066A45841333333330AEA2B410000004068A4584133333333E4E92B410000004067A45841CDCCCCCC8EE92B41000000005FA45841CDCCCCCC5AE92B41000000805CA4584166666666B0E82B410000004045A45841CDCCCCCC86E82B410000008042A4584133333333A5E72B410000000021A45841000000006EE72B41000000401BA458419A99999941E72B41000000400CA45841"
151,98787,99045,"010200000007000000CDCCCCCCEFE62B41000000001AA4584100000000D5E62B410000008023A4584100000000D5E62B41000000C02CA45841CDCCCCCCBDE62B41000000402DA458410000000069E62B410000000029A458410000000021E62B41000000801BA4584166666666EFE52B41000000C007A45841"
152,99134,99242,"01020000000300000000000000BEE52B41000000C017A4584133333333C0E52B41000000002BA4584100000000DFE52B410000000039A45841"
153,99333,99439,"0102000000030000006666666668E52B410000004031A458416666666620E52B410000000024A4584166666666F0E42B410000000013A45841"
154,99959,100529,"010200000008000000666666665BE42B41000000C01DA458419A99999997E42B410000000033A45841666666668DE42B410000008041A458419A99999997E42B410000000049A45841333333332EE52B410000004069A458413333333355E52B41000000807FA4584166666666A9E42B410000000064A4584100000000F7E42B41000000C084A45841"
155,100671,100715,"0102000000030000009A99999998E42B41000000C078A45841CDCCCCCC6FE42B410000000072A458416666666632E42B41000000C06DA45841"
156,100818,101056,"010200000008000000333333334EE42B41000000807EA458416666666638E42B410000004085A458410000000039E42B41000000C08DA458419A99999973E42B4100000040A0A458413333333352E42B4100000040A6A458419A9999993CE42B4100000080B1A458413333333353E42B4100000080BBA458419A9999997AE42B41000000C0BDA45841"
157,101304,101377,"010200000002000000CDCCCCCCECE42B41000000C0DBA4584166666666D0E42B4100000040ECA45841"
158,101597,101799,"010200000005000000666666662BE52B41000000400CA558419A99999936E52B41000000C012A5584166666666F1E52B410000000026A558416666666610E62B41000000802CA558413333333319E62B410000004034A55841"
